Date,Time,RMS(mV),Activation(%),MDF(Hz),Fatigue(%),Quality
2026-07-11,'21:15:20.055',787.638,0.0,66.7,0.0,3
2026-07-11,'21:15:20.670',722.167,0.0,79.0,0.0,3
2026-07-11,'21:15:20.692',721.399,0.0,89.5,0.0,3
2026-07-11,'21:15:20.791',746.653,0.0,98.0,0.0,3
2026-07-11,'21:15:20.890',729.909,0.0,100.2,0.0,3
2026-07-11,'21:15:20.990',713.127,0.0,107.6,0.0,3
2026-07-11,'21:15:21.090',667.141,0.0,113.7,0.0,3
2026-07-11,'21:15:21.191',625.650,0.0,118.7,0.0,3
2026-07-11,'21:15:21.291',609.709,0.0,123.2,0.0,3
2026-07-11,'21:15:21.390',647.671,0.0,127.1,0.0,3
2026-07-11,'21:15:21.490',677.302,0.0,101.1,0.0,3
2026-07-11,'21:15:22.710',685.015,0.0,107.7,0.0,3
2026-07-11,'21:15:22.731',686.160,0.0,113.3,0.0,3
2026-07-11,'21:15:22.831',684.972,0.0,118.4,0.0,3
2026-07-11,'21:15:22.931',729.683,0.0,122.8,0.0,3
2026-07-11,'21:15:23.031',1347.432,0.0,98.1,0.0,3
2026-07-11,'21:15:23.130',1531.910,0.0,81.0,0.0,3
2026-07-11,'21:15:23.229',1569.996,0.0,69.8,0.0,3
2026-07-11,'21:15:23.330',1217.288,0.0,62.6,0.0,3
2026-07-11,'21:15:23.431',890.026,0.0,58.2,0.0,3
2026-07-11,'21:15:23.531',775.290,0.0,71.5,0.0,3
2026-07-11,'21:15:24.146',765.298,0.0,83.1,0.0,3
2026-07-11,'21:15:24.168',765.439,0.0,93.0,0.0,3
2026-07-11,'21:15:24.266',770.005,0.0,99.7,0.0,3
2026-07-11,'21:15:24.366',756.584,0.0,106.1,0.0,3
2026-07-11,'21:15:24.467',707.702,0.0,112.3,0.0,3
2026-07-11,'21:15:24.567',669.370,0.0,117.9,0.0,3
2026-07-11,'21:15:24.667',691.088,0.0,122.6,0.0,3
2026-07-11,'21:15:24.766',771.724,0.0,98.0,0.0,3
2026-07-11,'21:15:24.865',797.767,0.0,81.2,0.0,3
2026-07-11,'21:15:24.967',750.833,0.0,71.3,0.0,3
2026-07-11,'21:15:26.091',699.483,0.0,82.7,0.0,3
2026-07-11,'21:15:26.112',703.526,0.0,92.4,0.0,3
2026-07-11,'21:15:26.212',1255.470,0.0,78.8,0.0,3
2026-07-11,'21:15:26.312',1458.930,0.0,68.4,0.0,3
2026-07-11,'21:15:26.411',1649.078,0.0,61.8,0.0,3
2026-07-11,'21:15:26.510',1468.265,0.0,58.0,0.0,3
2026-07-11,'21:15:26.611',1230.897,0.0,54.8,0.0,3
2026-07-11,'21:15:26.712',994.500,0.0,53.0,0.0,3
2026-07-11,'21:15:26.812',804.489,0.0,66.9,0.0,3
2026-07-11,'21:15:26.911',765.475,0.0,79.1,0.0,3
2026-07-11,'21:15:27.520',745.924,0.0,88.9,0.0,3
2026-07-11,'21:15:27.541',759.812,0.0,97.3,0.0,3
2026-07-11,'21:15:27.641',1388.943,0.0,81.9,0.0,3
2026-07-11,'21:15:27.742',1535.184,0.0,70.2,0.0,3
2026-07-11,'21:15:27.841',1587.188,0.0,62.8,0.0,3
2026-07-11,'21:15:27.941',1205.588,0.0,58.4,0.0,3
2026-07-11,'21:15:28.040',905.598,0.0,56.1,0.0,3
2026-07-11,'21:15:28.140',734.119,0.0,55.1,0.0,3
2026-07-11,'21:15:28.240',658.618,0.0,68.9,0.0,3
2026-07-11,'21:15:28.341',605.326,0.0,80.8,0.0,3
2026-07-11,'21:15:29.456',659.874,0.0,91.1,0.0,3
2026-07-11,'21:15:29.478',661.640,0.0,99.8,0.0,3
2026-07-11,'21:15:29.576',665.170,0.0,106.8,0.0,3
2026-07-11,'21:15:29.676',641.534,0.0,112.6,0.0,3
2026-07-11,'21:15:29.776',1185.175,0.0,98.6,0.0,3
2026-07-11,'21:15:29.877',1384.468,0.0,81.2,0.0,3
2026-07-11,'21:15:29.977',1505.113,0.0,69.9,0.0,3
2026-07-11,'21:15:30.077',1300.197,0.0,62.8,0.0,3
2026-07-11,'21:15:30.176',1074.418,0.0,58.3,0.0,3
2026-07-11,'21:15:30.276',889.033,0.0,55.5,0.0,3
2026-07-11,'21:15:31.096',737.619,0.0,69.0,0.0,3
2026-07-11,'21:15:31.118',731.794,0.0,80.5,0.0,3
2026-07-11,'21:15:31.216',707.375,0.0,90.6,0.0,3
2026-07-11,'21:15:31.316',720.555,0.0,76.7,0.0,3
2026-07-11,'21:15:31.416',722.305,0.0,72.2,0.0,3
2026-07-11,'21:15:31.517',644.641,0.0,83.5,0.0,3
2026-07-11,'21:15:31.617',655.581,0.0,93.4,0.0,3
2026-07-11,'21:15:31.717',744.886,0.0,101.6,0.0,3
2026-07-11,'21:15:31.816',846.587,0.0,84.0,0.0,3
2026-07-11,'21:15:31.915',844.452,0.0,72.2,0.0,3
2026-07-11,'21:15:33.448',751.782,0.0,66.1,0.0,3
2026-07-11,'21:15:33.470',758.123,0.0,63.4,0.0,3
2026-07-11,'21:15:33.568',1061.826,0.0,60.9,0.0,3
2026-07-11,'21:15:34.474',1142.524,0.0,56.5,0.0,3
2026-07-11,'21:15:34.504',1158.412,0.0,53.7,0.0,3
2026-07-11,'21:15:34.602',1394.180,0.0,51.9,0.0,3
2026-07-11,'21:15:34.702',1279.390,0.0,50.5,0.0,3
2026-07-11,'21:15:34.803',1171.334,0.0,50.1,0.0,3
2026-07-11,'21:15:34.903',914.273,0.0,50.7,0.0,3
2026-07-11,'21:15:35.003',743.197,0.0,65.4,0.0,3
2026-07-11,'21:15:36.314',739.231,0.0,77.3,0.0,3
2026-07-11,'21:15:36.335',738.396,0.0,86.7,0.0,3
2026-07-11,'21:15:36.435',1176.878,0.0,74.7,0.0,3
2026-07-11,'21:15:36.535',1230.896,0.0,65.7,0.0,3
2026-07-11,'21:15:36.635',1200.880,0.0,60.1,0.0,3
2026-07-11,'21:15:36.734',901.191,0.0,62.6,0.0,3
2026-07-11,'21:15:36.834',720.744,0.0,75.2,0.0,3
2026-07-11,'21:15:36.934',705.862,0.0,86.1,0.0,3
2026-07-11,'21:15:37.035',675.198,0.0,95.4,0.0,3
2026-07-11,'21:15:37.135',677.551,0.0,103.5,0.0,3
2026-07-11,'21:15:37.843',737.499,0.0,93.8,0.0,3
2026-07-11,'21:15:37.864',763.777,0.0,85.6,0.0,3
2026-07-11,'21:15:37.963',1361.522,0.0,74.0,0.0,3
2026-07-11,'21:15:38.063',1523.544,0.0,65.4,0.0,3
2026-07-11,'21:15:38.164',1659.661,0.0,59.7,0.0,3
2026-07-11,'21:15:38.264',1427.909,0.0,56.9,0.0,3
2026-07-11,'21:15:38.363',1229.475,0.0,54.4,0.0,3
2026-07-11,'21:15:38.462',1034.261,0.0,52.9,0.0,3
2026-07-11,'21:15:38.563',788.610,0.0,53.0,0.0,3
2026-07-11,'21:15:38.664',655.803,0.0,67.0,0.0,3
2026-07-11,'21:15:40.008',665.543,0.0,79.4,0.0,3
2026-07-11,'21:15:40.029',696.133,0.0,89.8,0.0,3
2026-07-11,'21:15:40.128',1250.273,0.0,77.2,0.0,3
2026-07-11,'21:15:40.229',1404.554,0.0,67.3,0.0,3
2026-07-11,'21:15:40.329',1471.982,0.0,60.9,0.0,3
2026-07-11,'21:15:40.429',1197.057,0.0,57.0,0.0,3
2026-07-11,'21:15:40.528',1047.909,0.0,54.5,0.0,3
2026-07-11,'21:15:40.628',954.149,0.0,53.0,0.0,3
2026-07-11,'21:15:40.728',855.305,0.0,66.2,0.0,3
2026-07-11,'21:15:40.829',716.606,0.0,78.3,0.0,3
2026-07-11,'21:15:41.625',682.529,0.0,88.7,0.0,3
2026-07-11,'21:15:41.646',682.375,0.0,97.6,0.0,3
2026-07-11,'21:15:41.745',678.329,0.0,97.8,0.0,3
2026-07-11,'21:15:41.845',676.460,0.0,105.0,0.0,3
2026-07-11,'21:15:41.946',1275.084,0.0,91.9,0.0,3
2026-07-11,'21:15:42.046',1494.831,0.0,76.8,0.0,3
2026-07-11,'21:15:42.145',1597.344,0.0,67.1,0.0,3
2026-07-11,'21:15:42.244',1321.668,0.0,60.9,0.0,3
2026-07-11,'21:15:42.345',977.656,0.0,57.2,0.0,3
2026-07-11,'21:15:43.158',771.345,0.0,70.4,0.0,3
2026-07-11,'21:31:50.893',1230.305,0.0,48.1,0.0,3
2026-07-11,'21:31:53.227',1174.918,0.0,48.3,0.0,3
2026-07-11,'21:31:53.249',1168.100,0.0,48.4,0.0,3
2026-07-11,'21:31:53.347',972.071,0.0,48.8,0.0,3
2026-07-11,'21:31:53.446',739.643,0.0,49.5,0.0,3
2026-07-11,'21:31:53.547',625.640,0.0,77.4,0.0,3
2026-07-11,'21:31:53.648',583.920,0.0,95.0,0.0,3
2026-07-11,'21:31:53.748',577.707,0.0,106.2,0.0,3
2026-07-11,'21:31:53.848',561.520,0.0,114.2,0.0,3
2026-07-11,'21:31:53.947',513.741,0.0,119.7,0.0,3
2026-07-11,'21:31:54.772',498.764,0.0,124.2,0.0,3
2026-07-11,'21:31:54.793',516.998,0.0,128.0,0.0,3
2026-07-11,'21:31:54.893',947.226,0.0,108.7,0.0,3
2026-07-11,'21:31:54.993',1083.950,0.0,87.7,0.0,3
2026-07-11,'21:31:55.092',1124.872,0.0,74.1,0.0,3
2026-07-11,'21:31:55.192',869.370,0.0,65.7,0.0,3
2026-07-11,'21:31:55.292',653.262,0.0,77.8,0.0,3
2026-07-11,'21:31:55.393',562.647,0.0,88.3,0.0,3
2026-07-11,'21:31:55.493',534.707,0.0,97.5,0.0,3
2026-07-11,'21:31:55.592',507.785,0.0,105.5,0.0,3
2026-07-11,'21:31:56.907',1033.128,0.0,93.2,0.0,3
2026-07-11,'21:31:56.928',1037.279,0.0,83.8,0.0,3
2026-07-11,'21:31:57.027',1115.976,0.0,71.4,0.0,3
2026-07-11,'21:31:57.128',1139.411,0.0,62.9,0.0,3
2026-07-11,'21:31:57.228',793.155,0.0,62.0,0.0,3
2026-07-11,'21:31:57.327',580.636,0.0,74.9,0.0,3
2026-07-11,'21:31:57.427',540.517,0.0,85.9,0.0,3
2026-07-11,'21:31:57.527',564.857,0.0,95.2,0.0,3
2026-07-11,'21:31:57.628',580.061,0.0,102.8,0.0,3
2026-07-11,'21:31:57.728',569.261,0.0,109.3,0.0,3
2026-07-11,'21:31:58.343',545.647,0.0,115.2,0.0,3
2026-07-11,'21:31:58.365',545.729,0.0,120.3,0.0,3
2026-07-11,'21:31:58.463',636.741,0.0,124.3,0.0,3
2026-07-11,'21:31:58.562',664.328,0.0,98.3,0.0,3
2026-07-11,'21:31:58.663',715.957,0.0,104.8,0.0,3
2026-07-11,'21:31:58.764',681.148,0.0,86.6,0.0,3
2026-07-11,'21:31:58.864',638.591,0.0,74.1,0.0,3
2026-07-11,'21:31:58.964',578.522,0.0,85.2,0.0,3
2026-07-11,'21:31:59.063',523.803,0.0,94.9,0.0,3
2026-07-11,'21:31:59.163',530.949,0.0,103.4,0.0,3
2026-07-11,'21:32:00.495',1011.488,0.0,91.4,0.0,3
2026-07-11,'21:32:00.516',1012.921,0.0,82.8,0.0,3
2026-07-11,'21:32:00.616',1039.877,0.0,70.7,0.0,3
2026-07-11,'21:32:00.716',1048.330,0.0,64.0,0.0,3
2026-07-11,'21:32:00.815',728.910,0.0,76.3,0.0,3
2026-07-11,'21:32:00.915',587.239,0.0,87.2,0.0,3
2026-07-11,'21:32:01.016',562.271,0.0,96.2,0.0,3
2026-07-11,'21:32:01.116',547.970,0.0,103.7,0.0,3
2026-07-11,'21:32:01.216',556.279,0.0,110.0,0.0,3
2026-07-11,'21:32:01.315',551.334,0.0,115.5,0.0,3
2026-07-11,'21:32:01.922',538.489,0.0,120.7,0.0,3
2026-07-11,'21:32:01.943',560.666,0.0,125.1,0.0,3
2026-07-11,'21:32:02.043',1140.044,0.0,97.7,0.0,3
2026-07-11,'21:32:02.143',1287.811,0.0,80.3,0.0,3
2026-07-11,'21:32:02.243',1366.229,0.0,69.2,0.0,3
2026-07-11,'21:32:02.343',1048.287,0.0,62.3,0.0,3
2026-07-11,'21:32:02.442',812.039,0.0,57.8,0.0,3
2026-07-11,'21:32:02.541',652.904,0.0,56.0,0.0,3
2026-07-11,'21:32:02.642',575.809,0.0,69.6,0.0,3
2026-07-11,'21:32:02.743',552.611,0.0,81.0,0.0,3
2026-07-11,'21:32:03.858',1122.439,0.0,69.2,0.0,3
2026-07-11,'21:32:03.880',1129.377,0.0,61.3,0.0,3
2026-07-11,'21:32:03.980',1384.444,0.0,56.7,0.0,3
2026-07-11,'21:32:04.080',1463.547,0.0,54.1,0.0,3
2026-07-11,'21:32:04.179',1192.157,0.0,52.3,0.0,3
2026-07-11,'21:32:04.279',832.026,0.0,51.4,0.0,3
2026-07-11,'21:32:04.379',620.922,0.0,65.4,0.0,3
2026-07-11,'21:32:04.480',566.334,0.0,77.4,0.0,3
2026-07-11,'21:32:04.580',522.288,0.0,87.0,0.0,3
2026-07-11,'21:32:04.679',509.452,0.0,96.0,0.0,3
2026-07-11,'21:32:05.402',506.143,0.0,103.7,0.0,3
2026-07-11,'21:32:05.422',525.717,0.0,110.2,0.0,3
2026-07-11,'21:32:05.523',774.419,0.0,114.9,0.0,3
2026-07-11,'21:32:05.623',868.653,0.0,92.0,0.0,3
2026-07-11,'21:32:05.723',887.884,0.0,77.1,0.0,3
2026-07-11,'21:32:05.822',740.248,0.0,67.9,0.0,3
2026-07-11,'21:32:05.921',594.769,0.0,79.5,0.0,3
2026-07-11,'21:32:06.022',546.635,0.0,89.5,0.0,3
2026-07-11,'21:32:06.123',574.174,0.0,97.9,0.0,3
2026-07-11,'21:32:06.223',574.682,0.0,104.9,0.0,3
2026-07-11,'21:32:07.647',1222.561,0.0,87.2,0.0,3
2026-07-11,'21:32:07.667',1223.167,0.0,75.6,0.0,3
2026-07-11,'21:32:07.768',1465.970,0.0,66.5,0.0,3
2026-07-11,'21:32:07.868',1538.348,0.0,60.9,0.0,3
2026-07-11,'21:32:07.968',1211.090,0.0,56.7,0.0,3
2026-07-11,'21:32:08.067',801.798,0.0,54.5,0.0,3
2026-07-11,'21:32:08.167',618.217,0.0,68.1,0.0,3
2026-07-11,'21:32:08.268',550.394,0.0,79.9,0.0,3
2026-07-11,'21:32:08.368',520.992,0.0,90.2,0.0,3
2026-07-11,'21:32:08.468',488.646,0.0,99.0,0.0,3
2026-07-11,'21:32:09.584',471.346,0.0,106.4,0.0,3
2026-07-11,'21:32:09.606',470.216,0.0,112.8,0.0,3
2026-07-11,'21:32:09.704',465.484,0.0,118.1,0.0,3
2026-07-11,'21:32:09.804',496.306,0.0,122.4,0.0,3
2026-07-11,'21:32:09.905',498.490,0.0,125.9,0.0,3
2026-07-11,'21:32:10.712',504.078,0.0,129.3,0.0,3
2026-07-11,'21:32:10.733',549.009,0.0,132.1,0.0,3
2026-07-11,'21:32:10.832',1305.520,0.0,104.7,0.0,3
2026-07-11,'21:32:10.932',1485.149,0.0,85.0,0.0,3
2026-07-11,'21:32:11.033',1539.522,0.0,72.1,0.0,3
2026-07-11,'21:32:11.944',1436.838,0.0,64.3,0.0,3
2026-07-11,'21:32:11.964',1431.954,0.0,59.2,0.0,3
2026-07-11,'21:32:12.064',1259.169,0.0,55.8,0.0,3
2026-07-11,'21:32:12.166',1202.040,0.0,53.4,0.0,3
2026-07-11,'21:32:12.265',942.280,0.0,52.4,0.0,3
2026-07-11,'21:32:12.364',734.386,0.0,52.7,0.0,3
2026-07-11,'21:32:12.464',612.793,0.0,66.7,0.0,3
2026-07-11,'21:32:12.564',541.469,0.0,78.6,0.0,3
2026-07-11,'21:32:12.665',570.115,0.0,88.6,0.0,3
2026-07-11,'21:32:12.765',585.786,0.0,97.0,0.0,3
2026-07-11,'21:32:15.005',561.853,0.0,104.6,0.0,3
2026-07-11,'21:32:15.027',563.644,0.0,111.0,0.0,3
2026-07-11,'21:32:15.125',1127.255,0.0,91.0,0.0,3
2026-07-11,'21:32:15.226',1241.646,0.0,76.0,0.0,3
2026-07-11,'21:32:15.325',1296.110,0.0,66.4,0.0,3
2026-07-11,'21:32:15.426',907.229,0.0,60.6,0.0,3
2026-07-11,'21:32:15.526',644.812,0.0,73.3,0.0,3
2026-07-11,'21:32:15.625',513.092,0.0,84.5,0.0,3
2026-07-11,'21:32:15.725',511.048,0.0,94.0,0.0,3
2026-07-11,'21:32:15.825',550.530,0.0,101.8,0.0,3
2026-07-11,'21:32:16.848',1114.101,0.0,85.7,0.0,3
2026-07-11,'21:32:16.868',1125.512,0.0,75.0,0.0,3
2026-07-11,'21:32:16.968',1472.801,0.0,66.0,0.0,3
2026-07-11,'21:32:17.769',1576.397,0.0,60.3,0.0,3
2026-07-11,'21:32:17.791',1576.950,0.0,56.5,0.0,3
2026-07-11,'21:32:17.889',1402.056,0.0,54.0,0.0,3
2026-07-11,'21:32:17.990',1017.339,0.0,52.6,0.0,3
2026-07-11,'21:32:18.089',808.634,0.0,51.7,0.0,3
2026-07-11,'21:32:18.190',622.376,0.0,65.8,0.0,3
2026-07-11,'21:32:18.290',528.561,0.0,78.0,0.0,3
2026-07-11,'21:32:19.105',482.218,0.0,88.6,0.0,3
2026-07-11,'21:32:19.125',484.776,0.0,97.6,0.0,3
2026-07-11,'21:32:19.226',858.419,0.0,85.7,0.0,3
2026-07-11,'21:32:19.326',952.929,0.0,72.8,0.0,3
2026-07-11,'21:32:19.426',987.293,0.0,64.6,0.0,3
2026-07-11,'21:32:19.525',723.606,0.0,76.6,0.0,3
2026-07-11,'21:32:19.625',591.679,0.0,87.1,0.0,3
2026-07-11,'21:32:19.725',576.067,0.0,95.7,0.0,3
2026-07-11,'21:32:19.826',630.760,0.0,80.3,0.0,3
2026-07-11,'21:32:19.926',635.116,0.0,70.3,0.0,3
2026-07-11,'21:32:21.443',1219.210,0.0,65.4,0.0,3
2026-07-11,'21:32:21.465',1221.626,0.0,62.1,0.0,3
2026-07-11,'21:32:21.564',1443.256,0.0,57.4,0.0,3
2026-07-11,'21:32:21.663',1512.487,0.0,54.4,0.0,3
2026-07-11,'21:32:21.763',1206.681,0.0,52.4,0.0,3
2026-07-11,'21:32:21.863',812.280,0.0,51.4,0.0,3
2026-07-11,'21:32:21.964',657.781,0.0,65.1,0.0,3
2026-07-11,'21:32:22.064',606.548,0.0,77.1,0.0,3
2026-07-11,'21:32:22.164',563.595,0.0,87.7,0.0,3
2026-07-11,'21:32:22.263',503.757,0.0,96.8,0.0,3
2026-07-11,'21:32:22.978',485.474,0.0,104.5,0.0,3
2026-07-11,'21:32:22.998',506.476,0.0,111.0,0.0,3
2026-07-11,'21:32:23.099',1097.629,0.0,89.4,0.0,3
2026-07-11,'21:32:23.199',1233.247,0.0,75.0,0.0,3
2026-07-11,'21:32:23.298',1273.618,0.0,65.8,0.0,3
2026-07-11,'21:32:23.398',928.594,0.0,60.2,0.0,3
2026-07-11,'21:32:23.498',757.610,0.0,56.6,0.0,3
2026-07-11,'21:32:23.599',739.326,0.0,54.3,0.0,3
2026-07-11,'21:32:23.699',680.974,0.0,52.9,0.0,3
2026-07-11,'21:32:24.515',591.129,0.0,66.9,0.0,3
2026-07-11,'21:32:25.125',606.920,0.0,78.8,0.0,3
2026-07-11,'21:32:25.145',614.584,0.0,89.0,0.0,3
2026-07-11,'21:32:25.246',1140.959,0.0,76.8,0.0,3
2026-07-11,'21:32:25.346',1300.007,0.0,66.9,0.0,3
2026-07-11,'21:32:25.445',1370.232,0.0,60.6,0.0,3
2026-07-11,'21:32:25.545',1019.979,0.0,56.6,0.0,3
2026-07-11,'21:32:25.645',740.890,0.0,69.4,0.0,3
2026-07-11,'21:32:25.746',613.223,0.0,80.8,0.0,3
2026-07-11,'21:32:25.846',556.235,0.0,90.4,0.0,3
2026-07-11,'21:32:25.946',523.359,0.0,99.0,0.0,3
2026-07-11,'21:32:26.756',493.235,0.0,106.5,0.0,3
2026-07-11,'21:32:26.776',502.015,0.0,112.8,0.0,3
2026-07-11,'21:32:27.470',1306.014,0.0,90.6,0.0,3
2026-07-11,'21:32:27.492',1309.320,0.0,76.1,0.0,3
2026-07-11,'21:32:27.590',1482.620,0.0,65.8,0.0,3
2026-07-11,'21:32:27.690',1546.015,0.0,59.0,0.0,3
2026-07-11,'21:32:27.790',1089.645,0.0,55.4,0.0,3
2026-07-11,'21:32:27.891',814.108,0.0,53.5,0.0,3
2026-07-11,'21:32:27.991',643.042,0.0,64.9,0.0,3
2026-07-11,'21:32:28.091',549.916,0.0,77.2,0.0,3
2026-07-11,'21:32:28.805',1189.841,0.0,71.4,0.0,3
2026-07-11,'21:32:28.826',1192.538,0.0,67.2,0.0,3
2026-07-11,'21:32:28.926',1254.720,0.0,60.3,0.0,3
2026-07-11,'21:32:29.026',1285.748,0.0,55.4,0.0,3
2026-07-11,'21:32:29.126',863.320,0.0,54.1,0.0,3
2026-07-11,'21:32:29.225',631.177,0.0,67.9,0.0,3
2026-07-11,'21:32:29.325',556.284,0.0,79.7,0.0,3
2026-07-11,'21:32:29.425',572.600,0.0,89.6,0.0,3
2026-07-11,'21:32:29.526',627.192,0.0,97.8,0.0,3
2026-07-11,'21:32:29.626',621.560,0.0,82.1,0.0,3
2026-07-11,'21:32:30.844',571.142,0.0,91.8,0.0,3
2026-07-11,'21:32:30.865',570.447,0.0,100.0,0.0,3
2026-07-11,'21:32:30.964',493.856,0.0,107.3,0.0,3
2026-07-11,'21:32:31.065',503.169,0.0,113.4,0.0,3
2026-07-11,'21:32:31.165',505.980,0.0,118.4,0.0,3
2026-07-11,'21:32:31.265',493.910,0.0,123.0,0.0,3
2026-07-11,'21:32:31.364',453.526,0.0,126.9,0.0,3
2026-07-11,'21:32:31.464',468.269,0.0,130.0,0.0,3
2026-07-11,'21:32:31.565',545.171,0.0,132.3,0.0,3
2026-07-11,'21:32:31.665',568.930,0.0,134.2,0.0,3
2026-07-11,'21:32:32.392',1215.555,0.0,106.9,0.0,3
2026-07-11,'21:32:32.413',1222.116,0.0,88.9,0.0,3
2026-07-11,'21:32:32.512',1409.225,0.0,75.0,0.0,3
2026-07-11,'21:32:32.613',1457.716,0.0,66.7,0.0,3
2026-07-11,'21:32:32.713',1112.131,0.0,60.6,0.0,3
2026-07-11,'21:32:32.813',746.551,0.0,57.1,0.0,3
2026-07-11,'21:32:32.912',592.151,0.0,70.6,0.0,3
2026-07-11,'21:32:33.012',546.926,0.0,82.1,0.0,3
2026-07-11,'21:32:33.112',566.377,0.0,91.5,0.0,3
2026-07-11,'21:32:33.213',621.144,0.0,78.6,0.0,3
2026-07-11,'21:32:34.421',613.263,0.0,68.8,0.0,3
2026-07-11,'21:32:34.443',615.096,0.0,62.4,0.0,3
2026-07-11,'21:32:34.541',1321.997,0.0,56.9,0.0,3
2026-07-11,'21:32:34.640',1487.400,0.0,53.5,0.0,3
2026-07-11,'21:32:34.741',1551.670,0.0,51.5,0.0,3
2026-07-11,'21:32:34.842',1139.632,0.0,50.3,0.0,3
2026-07-11,'21:32:34.942',887.914,0.0,50.3,0.0,3
2026-07-11,'21:32:35.041',927.284,0.0,50.9,0.0,3
2026-07-11,'21:32:35.140',990.843,0.0,50.3,0.0,3
2026-07-11,'21:32:35.241',1047.547,0.0,49.9,0.0,3
2026-07-11,'21:32:35.857',1258.497,0.0,50.0,0.0,3
2026-07-11,'21:32:35.879',1256.379,0.0,50.0,0.0,3
2026-07-11,'21:32:35.978',1409.896,0.0,49.5,0.0,3
2026-07-11,'21:32:36.078',1548.993,0.0,49.6,0.0,3
2026-07-11,'21:32:36.177',1425.013,0.0,49.5,0.0,3
2026-07-11,'21:32:36.277',1204.469,0.0,49.5,0.0,3
2026-07-11,'21:32:36.377',1088.866,0.0,51.3,0.0,3
2026-07-11,'21:32:36.478',1003.327,0.0,50.3,0.0,3
2026-07-11,'21:32:36.578',973.139,0.0,50.8,0.0,3
2026-07-11,'21:32:36.677',788.972,0.0,65.4,0.0,3
2026-07-11,'21:32:37.794',720.522,0.0,77.8,0.0,3
2026-07-11,'21:32:37.815',748.776,0.0,88.3,0.0,3
2026-07-11,'21:32:37.914',1268.875,0.0,80.5,0.0,3
2026-07-11,'21:32:38.015',1379.699,0.0,69.2,0.0,3
2026-07-11,'21:32:38.115',1458.953,0.0,62.1,0.0,3
2026-07-11,'21:32:38.215',1171.396,0.0,58.0,0.0,3
2026-07-11,'21:32:38.314',1211.127,0.0,55.4,0.0,3
2026-07-11,'21:32:38.413',1394.958,0.0,52.9,0.0,3
2026-07-11,'21:32:38.514',1469.874,0.0,51.9,0.0,3
2026-07-11,'21:32:38.615',1541.176,0.0,51.7,0.0,3
2026-07-11,'21:32:39.356',1512.923,0.0,51.1,0.0,3
2026-07-11,'21:32:39.377',1510.051,0.0,50.8,0.0,3
2026-07-11,'21:32:39.476',1535.006,0.0,51.3,0.0,3
2026-07-11,'21:32:39.576',1429.370,0.0,50.2,0.0,3
2026-07-11,'21:32:39.677',1331.745,0.0,48.6,0.0,3
2026-07-11,'21:32:39.777',1338.534,0.0,49.0,0.0,3
2026-07-11,'21:32:39.877',1251.906,0.0,49.1,0.0,3
2026-07-11,'21:32:39.976',1197.385,0.0,48.0,0.0,3
2026-07-11,'21:32:40.075',1142.739,0.0,48.2,0.0,3
2026-07-11,'21:32:40.176',1066.104,0.0,48.1,0.0,3
2026-07-11,'21:32:43.219',1044.265,0.0,48.5,0.0,3
2026-07-11,'21:32:43.241',1042.478,0.0,48.8,0.0,3
2026-07-11,'21:32:44.439',906.831,0.0,48.4,0.0,3
2026-07-11,'21:32:44.460',907.089,0.0,48.1,0.0,3
2026-07-11,'21:32:44.559',798.851,0.0,47.6,0.0,3
2026-07-11,'21:32:44.659',679.530,0.0,47.7,0.0,3
2026-07-11,'21:32:44.760',467.272,0.0,47.8,0.0,3
2026-07-11,'21:32:44.860',315.796,0.0,47.9,0.0,3
2026-07-11,'21:32:44.959',152.732,0.0,47.9,0.0,3
2026-07-11,'21:32:45.058',78.857,0.0,48.1,0.0,3
2026-07-11,'21:32:45.159',78.641,0.0,48.4,0.0,3
2026-07-11,'21:32:45.260',74.590,0.0,48.3,0.0,3
2026-07-11,'21:32:45.987',70.623,0.0,48.3,0.0,3
2026-07-11,'21:32:46.009',70.607,0.0,48.3,0.0,3
2026-07-11,'21:32:46.107',51.061,0.0,48.7,0.0,3
2026-07-11,'21:32:46.207',41.668,73.0,48.5,0.0,51
2026-07-11,'21:32:48.628',41.738,73.2,48.4,30.0,52
2026-07-11,'21:32:49.140',41.743,73.2,48.3,51.0,74
2026-07-11,'21:32:49.162',42.006,74.0,48.2,65.7,75
2026-07-11,'21:32:49.261',74.534,100.0,47.9,55.0,76
2026-07-11,'21:32:49.360',74.636,100.0,53.5,47.5,77
2026-07-11,'21:32:49.460',82.599,100.0,53.3,42.2,59
2026-07-11,'21:32:49.560',67.800,100.0,63.0,38.6,80
2026-07-11,'21:32:49.661',52.319,100.0,72.0,57.0,81
2026-07-11,'21:32:49.761',39.028,66.0,85.8,69.9,82
2026-07-11,'21:32:49.860',31.912,46.8,91.3,66.7,82
2026-07-11,'21:32:49.960',23.853,25.2,96.4,55.7,63
2026-07-11,'21:32:50.577',22.315,21.1,91.2,48.0,64
2026-07-11,'21:32:50.597',22.290,21.0,87.7,42.6,65
2026-07-11,'21:32:50.698',29.919,41.5,84.7,46.9,86
2026-07-11,'21:32:50.798',32.973,49.7,71.8,56.5,86
2026-07-11,'21:32:50.897',33.533,51.2,62.9,64.8,87
2026-07-11,'21:32:50.996',26.544,32.4,58.1,57.0,68
2026-07-11,'21:32:51.097',27.036,33.8,61.8,53.2,68
2026-07-11,'21:32:51.696',27.759,35.7,77.4,52.5,69
